"name","include","url","brand_identity","source","cb_id","cb_desc","logo_file","logo_url"
"ngl-energy-partners-lp",0,"http://www.nglenergypartners.com/","NGL Energy Partners Business Strategy    Focus on building a vertically-integrated MLP providing multiple services to producers  Achieve organic growth by investing in new assets that increase volumes, enhance our operations, and generate attractive rates of return  Deliver accretive growth through strategic acquisitions that complement our existing business model and expand our operations  Focus on consistent annual cash flows by adding operations that minimize commodity price risk and generate fee-based, cost-plus, or margin-based revenues  Maintain a disciplined capital structure characterized by low leverage consistent with investment grade rating  Leverage at 2.75x  _ 3.25x  Maintain a disciplined cash distribution policy that complements our acquisition and organic growth strategies NGL Energy Partners Business Strategy    Focus on building a vertically-integrated MLP providing multiple services to producers  Achieve organic growth by investing in new assets that increase volumes, enhance our operations, and generate attractive rates of return  Deliver accretive growth through strategic acquisitions that complement our existing business model and expand our operations  Focus on consistent annual cash flows by adding operations that minimize commodity price risk and generate fee-based, cost-plus, or margin-based revenues  Maintain a disciplined capital structure characterized by low leverage consistent with investment grade rating  Leverage at 2.75x  _ 3.25x  Maintain a disciplined cash distribution policy that complements our acquisition and organic growth strategies","F500","ngl-energy-partners","NGL Energy Partners are a publicly traded Master Limited Partnership listed under the ticker symbol NGL on the New York Stock Exchange. NGL Energy Partners is a vertically integrated, full service midstream provider focused on four business segments:Crude Oil Logistics, Water Treatment Services, NGL Logistics,Retail Propane.","ngl-energy-partners-lp.png","http://www.columbia.edu/~rtd2118/logos/ngl-energy-partners-lp.png"
"nielsen",0,"http://www.nielsen.com","Whether you're eyeing markets in the next town or across continents, we understand the importance of knowing what consumers watch and buy.  That's our passion and the very heart of our business.    We study consumers in more than 100 countries to give you the most complete view of trends and habits worldwide.  And we're constantly evolving, not only in terms of where we measure, or who we measure, but in how our insights can help you drive profitable growth.    Whether your business is a multinational enterprise or a single storefront, we believe innovation is the key to success, in both what you create and how you market your products and ideas.  That's why we continue to develop better solutions to help you meet the needs of today's consumers, and find out where they're headed next.    So let's put our heads together.  We'll bring our insight to your business and help you grow. Whether you're eyeing markets in the next town or across continents, we understand the importance of knowing what consumers watch and buy.  That's our passion and the very heart of our business.    We study consumers in more than 100 countries to give you the most complete view of trends and habits worldwide.  And we're constantly evolving, not only in terms of where we measure, or who we measure, but in how our insights can help you drive profitable growth.    Whether your business is a multinational enterprise or a single storefront, we believe innovation is the key to success, in both what you create and how you market your products and ideas.  That's why we continue to develop better solutions to help you meet the needs of today's consumers, and find out where they're headed next.    So let's put our heads together.  We'll bring our insight to your business and help you grow.","BD","nielsen","Nielsen Holdings is a global information and measurement company that helps businesses better understand their markets.  The company enables its customers to understand consumers and consumer behavior by measuring and monitoring what consumers watch and the brands they associate with on a global and local basis. It has operations in Africa, Asia, Australia, Europe, the Middle East, North America, South America, Russia, and many other countries.  Nielsen Holdings was founded in August 1923 and is based in New York, United States.","nielsen.jpg","http://www.columbia.edu/~rtd2118/logos/nielsen.jpg"
"nike",0,"http://m.nike.com/us/en_us/?ref=https%253A%252F%252Fwww.google.com%252F","NIKE, Inc. fosters a culture of invention. We create products, services and experiences for today's athlete while solving problems for the next generation.  NIKE, Inc. is committed to building deeper community connections and spurring positive social change around the world.  Sustainable innovation is a catalyst for revolutionizing the way we do business and an opportunity that's been integrated across our business in policies, processes and products. We are innovating solutions that benefit athletes, the company and the world.  Sustainable innovation is a catalyst for revolutionizing the way we do business and an opportunity that's been integrated across our business in policies, processes and products. We are innovating solutions that benefit athletes, the company and the world. NIKE, Inc. fosters a culture of invention. We create products, services and experiences for today's athlete while solving problems for the next generation.  NIKE, Inc. is committed to building deeper community connections and spurring positive social change around the world.  Sustainable innovation is a catalyst for revolutionizing the way we do business and an opportunity that's been integrated across our business in policies, processes and products. We are innovating solutions that benefit athletes, the company and the world.  Sustainable innovation is a catalyst for revolutionizing the way we do business and an opportunity that's been integrated across our business in policies, processes and products. We are innovating solutions that benefit athletes, the company and the world.","BD","nike","Nike is an American company that designs, develops, and markets footwear, apparel, equipment, and accessory products.    The company offers various categories of shoes including running, training, basketball, soccer, sport-inspired urban shoes, and kids' shoes. It also provides shoes for aquatic activities, baseball, football, cheerleading, golf, lacrosse, outdoor activities, skateboarding, tennis, volleyball, walking, wrestling, and various athletic and recreational uses. In addition, the company offers sports-inspired lifestyle apparel, athletic bags, and accessory items.    Further, it provides a line of performance equipment including bags, socks, sport balls, eyewear, timepieces, electronic devices, bats, gloves, protective equipment, golf clubs, and various equipments designed for sports activities under the NIKE brand name, as well as markets apparel with licensed college and professional team and league logos.    Additionally, it offers licenses to produce and sell NIKE brand swimwear, children's apparel, training equipment, eyewear, electronic devices, and golf accessories. The company also markets its products under the brand names of Converse, Chuck Taylor, All Star, One Star, Umbro, Jack Purcell, Cole Haan, Bragano, and Hurley.    It sells its products to retail accounts through stores, independent distributors, and licensees, as well as through its Website, nikestore.com. As of May 31, 2009, Nike, Inc. operated 338 retail stores in the United States and 336 retail stores internationally.    The company was founded in 1964 and is headquartered in Beaverton, Oregon.","nike.jpg","http://www.columbia.edu/~rtd2118/logos/nike.jpg"
"nisource",0,"https://www.nisource.com/company","NiSource, Inc. is one of the largest fully regulated utility companies in the United States, serving approximately 3.5 million natural gas customers and 500,000 electric customers across seven states through its local Columbia Gas and NIPSCO brands. NiSource, Inc. is one of the largest fully regulated utility companies in the United States, serving approximately 3.5 million natural gas customers and 500,000 electric customers across seven states through its local Columbia Gas and NIPSCO brands.","F500","nisource","NiSource (NYSE: NI) helps energize the lives of its nearly 4 million natural gas and electric customers across seven states. Our local utilities  Columbia Gas and NIPSCO  ensure that customers receive safe, reliable and affordable natural gas and electric service each and every day. Our business plan is focused on proactively investing in our energy infrastructure  approximately $1.4 billion a year  to ensure we meet and improve upon our customer commitments for the next 100 years.  We employ more than 7,000 of our neighbors who are actively engaged in the communities we're privileged to serve, making them great places to live and call home. NiSource is headquartered in Merrillville, Indiana  about 35 miles from Chicago  and we maintain a significant corporate presence in Columbus, Ohio. Our utility operations also span Kentucky, Maryland, Massachusetts, Pennsylvania and Virginia.","nisource.png","http://www.columbia.edu/~rtd2118/logos/nisource.png"
"nissan",0,"http://www.nissan-global.com/","Nissan is made up of a richly diverse group of people, as reflected in the company's leadership team and the numerous corporate outreach programs in which we participate in the community. Together, we have what it takes to build cars and trucks with the power to change both the way you view the world and the way you move in it.        To achieve Nissan's corporate vision of  _enriching people's lives,  we are committed to delivering unique and innovative vehicles and mobility services with value that is recognized by our customers.    The environment surrounding the automobile is undergoing rapid changes driven by technological innovation. Nissan is actively working on innovation by bringing ingenuity into the areas of vehicle engineering, development, and production, as well as into sales and services, and we will further accelerate these efforts.     _The power comes from inside.  This phrase embodies the efforts of all Nissan employees. I strongly believe that corporate growth cannot be achieved without highly-motivated and ambitious employees. We will continue to harness the power that's inside Nissan to realize and provide solutions that our customers will want and value. To create the value that customers expect, through the Alliance, Nissan employees of Japan and from all around the world are working together with Renault, and our newest partner, Mitsubishi Motors.    Nissan is a Japanese company with a long history. At the same time, we are a global company with great diversity. Nissan also boasts advanced technologies, a robust financial base, and a global business network, as well as top-quality talent with high morale in Japan and overseas. We will utilize these assets to further drive the evolution in the industry. Nissan is made up of a richly diverse group of people, as reflected in the company's leadership team and the numerous corporate outreach programs in which we participate in the community. Together, we have what it takes to build cars and trucks with the power to change both the way you view the world and the way you move in it.        To achieve Nissan's corporate vision of  _enriching people's lives,  we are committed to delivering unique and innovative vehicles and mobility services with value that is recognized by our customers.    The environment surrounding the automobile is undergoing rapid changes driven by technological innovation. Nissan is actively working on innovation by bringing ingenuity into the areas of vehicle engineering, development, and production, as well as into sales and services, and we will further accelerate these efforts.     _The power comes from inside.  This phrase embodies the efforts of all Nissan employees. I strongly believe that corporate growth cannot be achieved without highly-motivated and ambitious employees. We will continue to harness the power that's inside Nissan to realize and provide solutions that our customers will want and value. To create the value that customers expect, through the Alliance, Nissan employees of Japan and from all around the world are working together with Renault, and our newest partner, Mitsubishi Motors.    Nissan is a Japanese company with a long history. At the same time, we are a global company with great diversity. Nissan also boasts advanced technologies, a robust financial base, and a global business network, as well as top-quality talent with high morale in Japan and overseas. We will utilize these assets to further drive the evolution in the industry.","IB","nissan-motor","Nissan is a Japanese multinational automobile manufacturer headquartered in Nishi-ku, Yokohama, Japan.","nissan.jpeg","http://www.columbia.edu/~rtd2118/logos/nissan.jpeg"
"nordstrom",0,"http://shop.nordstrom.com","Vision:  Our goals are simple: to serve our customers better, to always be relevant in their lives and to form lifelong relationships.  And while serving our customer face-to-face is the foundation and hallmark of how we've historically served them, today customers seek our service in new ways. Speed, connivence, innovation, and personalization have become cornerstones of the customer experience. Guided by these new needs, we continue to invest in the cross-channel experience, combining the accessibility of a pure online experience with the high-touch inclusivity of our stores.      Mission:  In our store or online, wherever new opportunities arise- Nordstrom works relentlessly to give customers the most compelling shopping experience possible. The one constant? John W. Nordstrom's founding philosophy: offer the customer the best possible service, selection, quality and value. Vision:  Our goals are simple: to serve our customers better, to always be relevant in their lives and to form lifelong relationships.  And while serving our customer face-to-face is the foundation and hallmark of how we've historically served them, today customers seek our service in new ways. Speed, connivence, innovation, and personalization have become cornerstones of the customer experience. Guided by these new needs, we continue to invest in the cross-channel experience, combining the accessibility of a pure online experience with the high-touch inclusivity of our stores.      Mission:  In our store or online, wherever new opportunities arise- Nordstrom works relentlessly to give customers the most compelling shopping experience possible. The one constant? John W. Nordstrom's founding philosophy: offer the customer the best possible service, selection, quality and value.","BD","nordstrom","Nordstrom, Inc., a fashion specialty retailer, offers apparel, shoes, cosmetics, and accessories for women, men, and children in the United States. The company offers a selection of brand name and private label merchandise. It sells its products through various channels, including Nordstrom full-line stores, Nordstrom Rack off-price stores, Last Chance clearance stores, and Jeffrey boutiques; and through catalog and the Internet. Nordstrom, Inc. also provides a private label card, two Nordstrom VISA credit cards, and a debit card for Nordstrom purchases. Its credit and debit cards feature a shopping-based loyalty program. The company also designs and contracts to manufacture private label merchandise sold in its retail stores. As of March 19, 2010, it had 187 retail stores located in 28 states.   The company was founded in 1901 and is based in Seattle, Washington.","nordstrom.jpg","http://www.columbia.edu/~rtd2118/logos/nordstrom.jpg"
"norfolk",0,"http://www.nscorp.com","Norfolk Southern Corporation is one of the nation's premier transportation companies. Its Norfolk Southern Railway subsidiary operates approximately 19,500 route miles in 22 states and the District of Columbia, serves every major container port in the eastern United States, and provides efficient connections to other rail carriers. Norfolk Southern operates the most extensive intermodal network in the East and is a major transporter of coal, automotive, and industrial products. Norfolk Southern Corporation is one of the nation's premier transportation companies. Its Norfolk Southern Railway subsidiary operates approximately 19,500 route miles in 22 states and the District of Columbia, serves every major container port in the eastern United States, and provides efficient connections to other rail carriers. Norfolk Southern operates the most extensive intermodal network in the East and is a major transporter of coal, automotive, and industrial products.","BD","norfolk-southern-corporation","As a leading transportation provider, Norfolk Southern operates 20,000 route miles in 22 states and D.C., supports international trade with service to every major Eastern seaport, 10 river ports, and nine lake ports, and operates the most extensive intermodal network in the East.   NS' board of directors and executive management team lead one of the nation's top transportation companies. NS invests in projects to expand the rail network, increase freight capacity, and improve efficiency for customers. These projects create jobs and reduce greenhouse gas emissions, making green shipping a reality.","norfolk.png","http://www.columbia.edu/~rtd2118/logos/norfolk.png"
"northrop-grumman-corporation",0,"http://www.northropgrumman.com/Pages/default.aspx","My first impression of the brand wasn't the best. The website too a very long time to load.I was un able to form much of an opinion since the website doesn't seem to work.Overall i know very little about this brand.Other than what is available in  the google search engine.They are an Aerospace security company. My first impression of the brand wasn't the best. The website too a very long time to load.I was un able to form much of an opinion since the website doesn't seem to work.Overall i know very little about this brand.Other than what is available in  the google search engine.They are an Aerospace security company.","F500","northrop-grumman","Northrop Grumman Corporation (NYSE: NOC) is a leading global security company whose 120,000 employees provide innovative systems, products, and solutions in aerospace, electronics, information systems, shipbuilding and technical services to government and commercial customers worldwide.","northrop-grumman-corporation.png","http://www.columbia.edu/~rtd2118/logos/northrop-grumman-corporation.png"
"northwestern-mutual-life-insurance-company",0,"https://www.northwesternmutual.com/","At Northwestern Mutual, we're driven by the desire to help clients achieve lifelong financial security, and we believe that a long-term approach is the best path to success. And we believe that by giving back, we can help our community move forward. Together with our clients, we're working to enrich lives, strengthen businesses and build a brighter future.    Above all, we believe in doing what's right for our clients. With every important decision, we ask ourselves this poignant question:  _Is this in the best long-term interest of our clients?  It's the primary reason we created a distinctive planning process and evolved from a life insurance company to a financial security company in recent decades. We knew having the solutions to meet all of our clients' financial needs was the right thing to do. At Northwestern Mutual, we're driven by the desire to help clients achieve lifelong financial security, and we believe that a long-term approach is the best path to success. And we believe that by giving back, we can help our community move forward. Together with our clients, we're working to enrich lives, strengthen businesses and build a brighter future.    Above all, we believe in doing what's right for our clients. With every important decision, we ask ourselves this poignant question:  _Is this in the best long-term interest of our clients?  It's the primary reason we created a distinctive planning process and evolved from a life insurance company to a financial security company in recent decades. We knew having the solutions to meet all of our clients' financial needs was the right thing to do.","F500","northwestern-mutual-life","Northwestern Mutual helps people achieve financial security. And in the process they put  the needs of clients first.  The company has lived through the Civil War, the Crash of 1929, the Great Depression, two world wars, and numerous recessions. The experience is extensive. They are well-positioned to help you manage financial risk and achieve financial security in today's complex world.  In addition to the long experience, they would like to acquaint you with other factors that benefit when you work with us:  Their company distinctions. What the mutuality means to you. The story of the origin of ethic of doing the right thing that is very much alive today.","northwestern-mutual-life-insurance-company.png","http://www.columbia.edu/~rtd2118/logos/northwestern-mutual-life-insurance-company.png"
"norwegian-cruise",0,"https://www.ncl.com/","Norwegian Cruise Line is the innovator in cruise travel with a 50-year history of breaking the boundaries of traditional cruising, most notably with the introduction of Freestyle Cruising that revolutionized the industry by giving guests freedom and flexibility to design their ideal cruise vacation. Cruising on Norwegians means no fixed dining times, relaxed attire, several distinct dining options, relaxed disembarkation and more lounges, bars, theatres and other entertainment and activity options. Today, Norwegian invites guests to Feel Free to explore the world on one of 14 purpose-built Freestyle Cruising ships, providing guests the opportunity to enjoy a relaxed, resort style cruise vacation on some of the newest and most contemporary ships at sea. Norwegian offers unique and exciting itineraries in all areas of the world, including the Caribbean, Bahamas, Bermuda, Mexican Riviera, Europe, South America, Canada & New England, Panama Canal, Alaska, Asia, Australia and New Zealand. Additionally, Norwegian Cruise Line's Pride of America is the only ship that sails year-round from Honolulu on seven-day intra-island Hawaiian cruises. Recently, the line was named  _Europe's Leading Cruise Line  for the ninth consecutive year, as well as  _Caribbean's Leading Cruise Line  for the fourth time and  _World's Leading Large Ship Cruise Line  for the fifth year by the World Travel Awards. Norwegian Cruise Line is the innovator in cruise travel with a 50-year history of breaking the boundaries of traditional cruising, most notably with the introduction of Freestyle Cruising that revolutionized the industry by giving guests freedom and flexibility to design their ideal cruise vacation. Cruising on Norwegians means no fixed dining times, relaxed attire, several distinct dining options, relaxed disembarkation and more lounges, bars, theatres and other entertainment and activity options. Today, Norwegian invites guests to Feel Free to explore the world on one of 14 purpose-built Freestyle Cruising ships, providing guests the opportunity to enjoy a relaxed, resort style cruise vacation on some of the newest and most contemporary ships at sea. Norwegian offers unique and exciting itineraries in all areas of the world, including the Caribbean, Bahamas, Bermuda, Mexican Riviera, Europe, South America, Canada & New England, Panama Canal, Alaska, Asia, Australia and New Zealand. Additionally, Norwegian Cruise Line's Pride of America is the only ship that sails year-round from Honolulu on seven-day intra-island Hawaiian cruises. Recently, the line was named  _Europe's Leading Cruise Line  for the ninth consecutive year, as well as  _Caribbean's Leading Cruise Line  for the fourth time and  _World's Leading Large Ship Cruise Line  for the fifth year by the World Travel Awards.","BD","norwegian-cruise-line","Norweigian Cruise Line is a travel company that takes customers to exotic destinations using cruise ships.","norwegian-cruise.png","http://www.columbia.edu/~rtd2118/logos/norwegian-cruise.png"
