"name","include","url","brand_identity","source","cb_id","cb_desc","logo_file","logo_url"
"adidas",0,"http://www.adidas-group.com","At the adidas Group, our love for sport drives who we are and what we do. Every day.     The brands of the adidas Group complement each other in a unique way to help athletes perform better, play better, feel better. Our products break records, set trends, make history. Every day. All over the world. Welcome to the adidas Group.    It is not only about faster shoes and fashion statements. Just as a shoe is more than padding and foam, there is more to us than just the product. Everything we do is bound by one simple thought: we strive to help you perform at your best. Your success is our ambition. Your defeat spurs us on to be better.    Our brands complement each other like the skills of an exceptionally gifted decathlete.    Our consumers' brand love is based on our employees' extraordinary passion for a sporting lifestyle. With dedication, commitment and team spirit, we continuously innovate to establish new benchmarks in everything we do. Shaping the sporting goods industry sustainably is more than a job. It's our impulse, an attitude that is truly dear to our hearts. It drives us.      Employing more than 55,000 people in over 160 countries, we produce more than 778 million product units every year and generate sales of __ 17 billion (all figures relate to 2015). These numbers alone can easily suggest that our Group is quite a complex organisation. True. But we keep things simple, lean and fast. And we will use this approach now to tell you what our company is all about. Ready ... set, go.    We embrace a multi-brand strategy    We think you deserve choice. We believe no one should be reduced to just one of many facets and talents. No matter whether you are an athlete looking for the best equipment, or a fashionista searching for the next trend, or both  _ we want to engage with you in a long-lasting relationship. Our multi-brand strategy enables us to do just that because it allows us to tackle opportunities from several perspectives, as both a mass and a niche player, always providing distinct and relevant products. In this way, our brands and their sub-brands all keep their unique identity. At the adidas Group, our love for sport drives who we are and what we do. Every day.     The brands of the adidas Group complement each other in a unique way to help athletes perform better, play better, feel better. Our products break records, set trends, make history. Every day. All over the world. Welcome to the adidas Group.    It is not only about faster shoes and fashion statements. Just as a shoe is more than padding and foam, there is more to us than just the product. Everything we do is bound by one simple thought: we strive to help you perform at your best. Your success is our ambition. Your defeat spurs us on to be better.    Our brands complement each other like the skills of an exceptionally gifted decathlete.    Our consumers' brand love is based on our employees' extraordinary passion for a sporting lifestyle. With dedication, commitment and team spirit, we continuously innovate to establish new benchmarks in everything we do. Shaping the sporting goods industry sustainably is more than a job. It's our impulse, an attitude that is truly dear to our hearts. It drives us.      Employing more than 55,000 people in over 160 countries, we produce more than 778 million product units every year and generate sales of __ 17 billion (all figures relate to 2015). These numbers alone can easily suggest that our Group is quite a complex organisation. True. But we keep things simple, lean and fast. And we will use this approach now to tell you what our company is all about. Ready ... set, go.    We embrace a multi-brand strategy    We think you deserve choice. We believe no one should be reduced to just one of many facets and talents. No matter whether you are an athlete looking for the best equipment, or a fashionista searching for the next trend, or both  _ we want to engage with you in a long-lasting relationship. Our multi-brand strategy enables us to do just that because it allows us to tackle opportunities from several perspectives, as both a mass and a niche player, always providing distinct and relevant products. In this way, our brands and their sub-brands all keep their unique identity.","IB","adidas","Adidas strives to be the leading sports brand in the world an ambitious yet realistic goal. One major lever to achieve this is the brand broad and unique product portfolio spanning from apparel and footwear for professional athletes to premium fashion. It allows adidas to address multiple consumer needs, tackle market opportunities from various angles as well as be less affected by one-dimensional market risks. This product portfolio as well as adidas commitment to excel in all relevant segments differentiates the brand from competitors and ensures solid market growth, while staying true to the brand values. Currently, the brand focuses on five global priorities: Football, Running, Training, Basketball and Originals.","adidas.png","http://www.columbia.edu/~rtd2118/logos/adidas.png"
"adp",0,"https://www.adp.com/","From our first account in Paterson, N.J., to the more than 650,000 clients we serve in more than 110 countries, ADP helps organizations of all types and sizes unlock their business potential. For 60 years, we've led the way in defining the future of business outsourcing solutions. And we remain one of the world's most innovative, diverse and admired companies to work for today.    We are a comprehensive global provider of cloud-based Human Capital Management (HCM) solutions that unite HR, payroll, talent, time, tax and benefits administration, and a leader in business outsourcing services, analytics and compliance expertise. Our unmatched experience, deep insights, and cutting-edge technology have transformed human resources from a back-office administrative function to a strategic business advantage. From our first account in Paterson, N.J., to the more than 650,000 clients we serve in more than 110 countries, ADP helps organizations of all types and sizes unlock their business potential. For 60 years, we've led the way in defining the future of business outsourcing solutions. And we remain one of the world's most innovative, diverse and admired companies to work for today.    We are a comprehensive global provider of cloud-based Human Capital Management (HCM) solutions that unite HR, payroll, talent, time, tax and benefits administration, and a leader in business outsourcing services, analytics and compliance expertise. Our unmatched experience, deep insights, and cutting-edge technology have transformed human resources from a back-office administrative function to a strategic business advantage.","BD","adp","Automatic Data Processing, Inc. (ADP) is one of the largest providers of business processing and cloud-based solutions     including payroll, talent management, human resource management, benefits administration and time and attendance     to employers and automotive dealerships around the world. We build configurable solutions that can fit your organization's unique goals and increase your productivity.  ADP serves about 620,000 organizations in more than 125 countries, including 425,000 small-business clients and 26,000 vehicle dealerships. Over 80 percent of FORTUNE 500  companies and more than 90 FORTUNE 100 companies use at least one of ADP's services.  Partnering with ADP means you get solutions with the latest technology     so you can focus your limited time and resources on your business, not back-office administration.","adp.jpg","http://www.columbia.edu/~rtd2118/logos/adp.jpg"
"aecom-technology",0,"http://www.aecom.com/","We are a global network of experts working with clients, communities and colleagues to develop and implement innovative solutions to the world's most complex challenges.  We connect expertise across services, markets, and geographies to deliver transformative outcomes. Worldwide, we design, build, finance, operate and manage projects and programs that unlock opportunities, protect our environment and improve people's lives.  We are AECOM. Built to deliver a better world. We are a global network of experts working with clients, communities and colleagues to develop and implement innovative solutions to the world's most complex challenges.  We connect expertise across services, markets, and geographies to deliver transformative outcomes. Worldwide, we design, build, finance, operate and manage projects and programs that unlock opportunities, protect our environment and improve people's lives.  We are AECOM. Built to deliver a better world.","BD","aecom","AECOM is a global provider of professional technical and management support services to a broad range of markets, including transportation, facilities, environmental, energy, water and government. With approximately 45,000 employees around the world, AECOM is a leader in all of the key markets that it serves. AECOM provides a blend of global reach, local knowledge, innovation and technical excellence in delivering solutions that create, enhance and sustain the world's built, natural, and social environments. A Fortune 500 company, AECOM serves clients in more than 150 countries and had revenue of $8.0 billion during the 12 months ended March 31, 2014.","aecom-technology.png","http://www.columbia.edu/~rtd2118/logos/aecom-technology.png"
"aes",0,"http://www.aessuccess.org/","American Education Services (AES) was established by the Pennsylvania Higher Education Assistance Agency (PHEAA) to guarantee and service a variety of Federal Family Education Loan Program (FFELP) and private (alternative) student loan products for our lending partners through out the nation. PHEAA conducts its student loan servicing activities nationally as AES and FedLoan Servicing.    AES is a national leader in providing quality customer service to millions of student loan borrowers through its highly trained and experienced customer service representatives. American Education Services (AES) was established by the Pennsylvania Higher Education Assistance Agency (PHEAA) to guarantee and service a variety of Federal Family Education Loan Program (FFELP) and private (alternative) student loan products for our lending partners through out the nation. PHEAA conducts its student loan servicing activities nationally as AES and FedLoan Servicing.    AES is a national leader in providing quality customer service to millions of student loan borrowers through its highly trained and experienced customer service representatives.","F500","aes","AES provides affordable and reliable energy to customers around the world through its distribution businesses and thermal and renewable power generation facilities.  With more than 30 years of experience, diverse mix of generation and utility sources provides the strength and flexibility to adapt to local and regional market needs, maximize plant efficiency and deliver reliable, affordable electricity.","aes.png","http://www.columbia.edu/~rtd2118/logos/aes.png"
"aetna",0,"https://www.aetna.com/","As a health care leader, we believe that our corporate responsibility starts with helping people live healthier lives. And that means using our resources to make the communities and world we live in better places.    We are committed to reducing our carbon footprint. Recycling programs, reducing energy use and using sustainable building practices are part of our robust efforts to create a healthier environment.    To us, a better health care system starts with a simpler process, one that lets you see behind the scenes -- to find out what a procedure costs before you get it, for example.    A better health care system is about more than saving money, of course. It's about keeping you healthy. We're working with doctors, hospitals and health networks to align the economic incentives so everyone's focus stays on your health.    Finally, we think a better system is one that is connected. The right technology connects you and your health care team seamlessly. And it puts valuable information where it needs to be so you get the right care at the right time.    Everything we do at Aetna starts with our values -- a clear, strongly held set of core beliefs that reflect who we are and what you can expect from us. We created our core values together, as a company and with guidance from our customers. Our values carry through our thoughts and actions every day, inspire innovation in our products and services, and drive our commitment to excellence in all we do.    Integrity  _ Do the right thing for the right reason.  Excellence  _ We strive to deliver the highest quality and value possible through simple, easy and relevant solutions.  Caring  _ We listen to and respect our customers and each other so we can act with insight, understanding and compassion.  Inspiration  _ We inspire each other to explore ideas that can make the world a better place. As a health care leader, we believe that our corporate responsibility starts with helping people live healthier lives. And that means using our resources to make the communities and world we live in better places.    We are committed to reducing our carbon footprint. Recycling programs, reducing energy use and using sustainable building practices are part of our robust efforts to create a healthier environment.    To us, a better health care system starts with a simpler process, one that lets you see behind the scenes -- to find out what a procedure costs before you get it, for example.    A better health care system is about more than saving money, of course. It's about keeping you healthy. We're working with doctors, hospitals and health networks to align the economic incentives so everyone's focus stays on your health.    Finally, we think a better system is one that is connected. The right technology connects you and your health care team seamlessly. And it puts valuable information where it needs to be so you get the right care at the right time.    Everything we do at Aetna starts with our values -- a clear, strongly held set of core beliefs that reflect who we are and what you can expect from us. We created our core values together, as a company and with guidance from our customers. Our values carry through our thoughts and actions every day, inspire innovation in our products and services, and drive our commitment to excellence in all we do.    Integrity  _ Do the right thing for the right reason.  Excellence  _ We strive to deliver the highest quality and value possible through simple, easy and relevant solutions.  Caring  _ We listen to and respect our customers and each other so we can act with insight, understanding and compassion.  Inspiration  _ We inspire each other to explore ideas that can make the world a better place.","BD","aetna","Aetna is a diversified health care benefits companies, providing individuals, employers, health care professionals, producers, and others with innovative benefits, products, and services. It is serving an estimated 46.7 million people with information and resources to help them make better decisions about their health care.  Aetna offers a broad range of traditional and consumer-directed health insurance products and related services, including medical, pharmacy, dental, behavioral health, group life, long-term care and disability plans, and medical management capabilities. Its customers include employer groups, individuals, college students, part-time and hourly workers, and more.  Aetna was founded in 1853 and is based in Hartford, C.T.","aetna.png","http://www.columbia.edu/~rtd2118/logos/aetna.png"
"aflac",0,"https://www.aflac.com/","A Fortune 500 company that provides financial protection to more than 50 million people worldwide. When health changes for you or  loved one, it can change everything. Aflac can help make sure you can keep living the life you love. Aflac pays you and your family money for the expenses that major medical doesn't cover. Also employers can build a comprehensive health care benefits package with increasing costs, and brokers can offer clients better benefit options with Aflac supplemental insurance policies. A Fortune 500 company that provides financial protection to more than 50 million people worldwide. When health changes for you or  loved one, it can change everything. Aflac can help make sure you can keep living the life you love. Aflac pays you and your family money for the expenses that major medical doesn't cover. Also employers can build a comprehensive health care benefits package with increasing costs, and brokers can offer clients better benefit options with Aflac supplemental insurance policies.","BD","aflac","Aflac Incorporated is the largest provider of supplemental insurance in the United States, founded in 1955 and based in Columbus, Georgia. In the United States, Aflac underwrites a wide range of insurance policies, but is perhaps more known for its payroll deduction insurance coverage, which pays cash benefits when a policyholder has a covered accident or illness. The company states it insures ""one of four Japanese households"" and is ""the largest life insurer in Japan in terms of individual insurance policies in force"". Aflac is also well known for its supplemental medical policies.  Aflac currently is the number one supplemental health provider in the U.S., followed closely by Allstate Workplace Division. However, its market share is higher than its next four competitors combined.","aflac.jpg","http://www.columbia.edu/~rtd2118/logos/aflac.jpg"
"agco-corporation",0,"http://www.agcocorp.com","We are a global leader in the design, manufacture and distribution of agricultural solutions. We work tirelessly to help make today's farms more productive and more profitable. As the world of agriculture changes, so do we. Brazenly. We do it for the farmers. For the people working for them. For ourselves. For the future. We are Leading the Way.    Making machines and equipment that respond to the world's ever-changing demands for food and fuel is what AGCO innovation is all about. Hybrids, telemetry-based tracking systems, flexible technologies that respond to regional farming variances and so much more. The future is happening now. And AGCO is at the forefront of it. We are a global leader in the design, manufacture and distribution of agricultural solutions. We work tirelessly to help make today's farms more productive and more profitable. As the world of agriculture changes, so do we. Brazenly. We do it for the farmers. For the people working for them. For ourselves. For the future. We are Leading the Way.    Making machines and equipment that respond to the world's ever-changing demands for food and fuel is what AGCO innovation is all about. Hybrids, telemetry-based tracking systems, flexible technologies that respond to regional farming variances and so much more. The future is happening now. And AGCO is at the forefront of it.","F500","agco-corporation","AGCO Corporation (AGCO) is a manufacturer and distributor of agricultural equipment and related replacement parts globally. The Company sells a range of agricultural equipment, including tractors, combines, self-propelled sprayers, hay tools, forage equipment and implements. It also manufactures and distributes grain storage and handling equipment systems, as well as protein production systems. Its products are recognized in the agricultural equipment industry and are marketed under a range of brands, including Challenger, Fendt, Massey Ferguson and Valtra. The Company distributes its products through a combination of approximately 3,100 independent dealers and distributors in more than 140 countries. In September 2013, Grain Systems, Inc. (GSI), a global brand of the Company announced that it has purchased Johnson System Inc. (JSI), manufacturer of catwalks, towers and support structures based in Marshall, Michigan.","agco-corporation.png","http://www.columbia.edu/~rtd2118/logos/agco-corporation.png"
"aig",0,"http://www.aig.com/","Innovation doesn't grow in a box. But it does thrive in safe places. At AIG, we provide the safety that gives companies and individuals the freedom to grow. We work to pinpoint risks and prevent them from becoming losses so our clients are free to create the future; we help our clients identify unseen risks--and stop accidents before they happen.  For nearly one hundred years, our organization has faced and managed complex risks; and provided the risk expertise and financial strength that empowers 90 million clients in more than 100 countries. Today, our organization is evolving to better meet our clients' needs.  We're simplifying our structure so that we work more closely with clients, provide greater transparency, and deliver value faster and more efficiently. As One AIG, we're becoming leaner, more focused, and more profitable. We recognize the constant need for change, and we're up to the challenge.  The world is changing faster than ever. What was true yesterday may not be true tomorrow. But with AIG's risk expertise, you'll be more prepared, with less fear for the future. We're ready to help you seize new opportunities. Innovation doesn't grow in a box. But it does thrive in safe places. At AIG, we provide the safety that gives companies and individuals the freedom to grow. We work to pinpoint risks and prevent them from becoming losses so our clients are free to create the future; we help our clients identify unseen risks--and stop accidents before they happen.  For nearly one hundred years, our organization has faced and managed complex risks; and provided the risk expertise and financial strength that empowers 90 million clients in more than 100 countries. Today, our organization is evolving to better meet our clients' needs.  We're simplifying our structure so that we work more closely with clients, provide greater transparency, and deliver value faster and more efficiently. As One AIG, we're becoming leaner, more focused, and more profitable. We recognize the constant need for change, and we're up to the challenge.  The world is changing faster than ever. What was true yesterday may not be true tomorrow. But with AIG's risk expertise, you'll be more prepared, with less fear for the future. We're ready to help you seize new opportunities.","BD","american-international-group","AIG traces its roots to 1919, when American Cornelius Vander Starr established a general insurance agency, American Asiatic Underwriters, in Shanghai, China. Since then, an enterprising spirit, ingenuity, and tenacity have built the company into one of the world's leading insurers. Today, AIG is focused on what it has been known for since the beginning: the willingness and ability to provide insurance coverage to meet the diverse needs of its clients.  American International Group, Inc. (AIG) is a leading international insurance organization serving customers in more than 130 countries. AIG companies serve commercial, institutional, and individual customers through one of the most extensive worldwide property-casualty networks of any insurer. In addition, AIG companies are leading providers of life insurance and retirement services in the United States.","aig.png","http://www.columbia.edu/~rtd2118/logos/aig.png"
"air-products--chemicals",0,"http://www.airproducts.com/","Air Products touches the lives of consumers around the globe in positive ways every day. With approximately 16,000 employees and operations in 50 countries, we serve customers across a wide range of industries from food and beverage to medical, energy and transportation. We supply a unique portfolio of atmospheric and process gases, equipment and services.Founded in 1940, Air Products has built a reputation for its innovative culture, operational excellence and commitment to safety and the environment. Our aim is to develop lasting relationships with our customers and communities based on human qualities: understanding their needs, doing business with integrity and honesty, and demonstrating a passion for exceeding expectations. Air Products touches the lives of consumers around the globe in positive ways every day. With approximately 16,000 employees and operations in 50 countries, we serve customers across a wide range of industries from food and beverage to medical, energy and transportation. We supply a unique portfolio of atmospheric and process gases, equipment and services.Founded in 1940, Air Products has built a reputation for its innovative culture, operational excellence and commitment to safety and the environment. Our aim is to develop lasting relationships with our customers and communities based on human qualities: understanding their needs, doing business with integrity and honesty, and demonstrating a passion for exceeding expectations.","F500","air-products","Air Products touches the lives of consumers around the globe in positive ways every day. With 18,900 employees and operations in more than 40 countries, they serve customers across a wide range of industries from food and beverage, health and personal care to energy, transportation and semiconductors. They supply a unique portfolio of atmospheric gases, process and specialty gases, performance materials, equipment and services.","air-products--chemicals.png","http://www.columbia.edu/~rtd2118/logos/air-products--chemicals.png"
"airbnb",0,"https://www.airbnb.com/","Founded in August of 2008 and based in San Francisco, California, Airbnb is a trusted community marketplace for people to list, discover, and book unique accommodations around the world -- online or from a mobile phone or tablet.    Whether an apartment for a night, a castle for a week, or a villa for a month, Airbnb connects people to unique travel experiences, at any price point, in more than 65,000 cities and 191 countries. And with world-class customer service and a growing community of users, Airbnb is the easiest way for people to monetize their extra space and showcase it to an audience of millions. Founded in August of 2008 and based in San Francisco, California, Airbnb is a trusted community marketplace for people to list, discover, and book unique accommodations around the world -- online or from a mobile phone or tablet.    Whether an apartment for a night, a castle for a week, or a villa for a month, Airbnb connects people to unique travel experiences, at any price point, in more than 65,000 cities and 191 countries. And with world-class customer service and a growing community of users, Airbnb is the easiest way for people to monetize their extra space and showcase it to an audience of millions.","BD","airbnb","Airbnb is a community marketplace for people to list, discover and book unique spaces around the world through mobile phones or the internet. Whether an apartment for a night, a castle for a week, or a villa for a month, Airbnb connects people to unique travel experiences at any price point, with [over 2M listings in 34K cities and 192 countries](https://www.airbnb.com/about/about-us).  With a growing community of users, Airbnb also provides an easy way for people to monetize their extra space and showcase it to an audience of millions.   Founded in August 2008, Airbnb has acquired several of its competitors, including [Accoleo](/organization/accoleo), [CrashPadder](/organization/crashpadder), [NabeWise](/organization/nabewise), and [Localmind](/organization/localmind).  Airbnb was founded in August 2008 by [Brian Chesky](/person/brian-chesky) and [Joe Gebbia](/person/joe-gebbia), and is currently headquartered in [San Francisco, California](http://www.crunchbase.com/location/san-francisco/528f5e3c90d111115d1c2e4ff979d58e), USA.","airbnb.jpg","http://www.columbia.edu/~rtd2118/logos/airbnb.jpg"
